id|name|description
51219a9f-c1f2-5c0e-ae0d-d8a5999f3d91|Distributed Data Structure for Routing|The authors propose a distributed data structure for routing that can efficiently store and retrieve routing information in a distributed graph processing system. The data structure uses a combination of portals and routing tables to achieve efficient routing. The data structure uses a combination of portal assignment, routing table construction, and aggregation to achieve efficient routing. The unique aspect of this approach is the use of a distributed data structure to store and retrieve routing information. The authors demonstrate the effectiveness of their data structure by showing that it can achieve a query time of O(log n) for routing in the CONGEST model, which is a significant improvement over previous results.
6087afed-9bd7-5c48-92a7-9ed1f68afbd4|Distributed Expander Decomposition|The authors propose a distributed expander decomposition algorithm to address the load balancing challenge in distributed graph processing systems. This algorithm decomposes the graph into smaller components with good expansion properties, ensuring that the computational workload is evenly distributed across processing units.
59d5844d-dcc5-5616-8c0f-48bb3c2d4a4b|Low-Diameter Decomposition|The authors also propose a low-diameter decomposition algorithm to address the load balancing challenge. This algorithm decomposes the graph into smaller components with low diameter, ensuring that the computational workload is evenly distributed across processing units.
9ef467f5-957f-58d4-bf68-c6c967f216e0|Routing Algorithm|The authors propose a routing algorithm to address the load balancing challenge in distributed graph processing systems. This algorithm routes messages between processing units in a way that minimizes communication overhead and ensures that the computational workload is evenly distributed.
e559aa31-29f8-5718-8ff5-ccfe1632b985|Hierarchical Routing Structure|The authors propose a hierarchical routing structure to minimize communication overhead in distributed graph processing systems. This structure consists of multiple layers, each with a smaller diameter than the previous one, allowing for more efficient communication between nodes.
a67f4bae-ecb2-5328-be42-8c3cc3214075|Distributed Data Structure|The authors propose a distributed data structure to minimize communication overhead in distributed graph processing systems. This data structure allows for efficient querying and updating of graph information, reducing the communication overhead between nodes.
e5da1060-66fa-56eb-a13b-bd1d4a31775b|Pre-partitioned Triangle Enumeration (PTE)|PTE is a distributed algorithm designed to efficiently enumerate triangles in massive graphs by minimizing the amount of shuffled data, total work, and network read. PTE uses a graph partitioning method to divide the input graph into sets of edges, which are then stored in a distributed storage. This approach reduces the amount of shuffled data and allows for more efficient triangle enumeration. PTE also employs a scheduling function to minimize network read and total work. The paper reports that PTE outperforms existing algorithms, including CTTP and MGT, by up to 47% and 17%, respectively. PTE is also able to enumerate more than 3 trillion triangles in the ClueWeb12 graph, which has 6.3 billion vertices and 72 billion edges.
41f03cf1-32a4-5392-a38f-3dbe0fab86d6|PTE with Color Direction (PTECD)|PTECD is a variant of PTE that takes into account the color direction of edges to remove redundant operations and minimize computations. PTECD uses a coloring function to assign colors to vertices and edges, which allows for the identification of redundant operations and the minimization of computations. The paper reports that PTECD shows a slight improvement in performance compared to PTE, but the difference is relatively insignificant.
ffbb997c-6662-56df-8548-2b43bb73806b|PTE with Scheduling (PTESC)|PTESC is a variant of PTE that uses a scheduling function to minimize network read and total work. PTESC uses a scheduling function to carefully schedule triangle computations in subproblems, which reduces the amount of network read and total work. The paper reports that PTESC shows the best performance among all variants of PTE, outperforming CTTP and MGT by up to 47% and 17%, respectively.
8ae5caa4-4db3-5850-b8f1-28a50c819e60|Color-Directed Triangle Enumeration (PTECD)|PTECD addresses the load balancing challenge by considering the color direction of edges to remove redundant operations and minimize computations. This approach ensures that each processing unit only processes the necessary edges, reducing the overall workload and improving load balancing.
cb1152a4-871d-50f2-bf1e-195b8df46b0e|Scheduling-based Triangle Enumeration (PTESC)|PTESC addresses the load balancing challenge by carefully scheduling triangle computations in subproblems to minimize network read. This approach ensures that each processing unit only reads the necessary edge sets, reducing the overall network read and improving load balancing.
8a96881c-a002-5823-b3eb-579bc90af0eb|Color Direction-based Triangle Enumeration (PTECD)|PTECD is an improved version of PTE that further reduces communication overhead by exploiting the color direction of edges. This approach minimizes the number of operations required for intersecting neighbor sets, resulting in improved performance.
5674db25-0ac7-5ee2-b1b0-e6dffb32e36b|Bulk Synchronous Parallel (BSP) Style Lazy Updating Scheme|The authors propose a BSP style lazy updating scheme to address the scalability challenges in graph partitioning. This solution involves updating vertex information only when vertices on the same machine are changed, and ignoring the neighbor vertices belonging to the VLLSV (Very Low Local Score Vertex) to reduce network communication.
ab6d9704-fe60-56c9-848b-4bf928b46e92|Score-Based Label Propagation (LP) Algorithm|The authors propose a score-based LP algorithm to address the scalability challenges in graph partitioning. This solution involves calculating a score for each vertex based on its local and remote edges, and advancing to the LP process only for vertices with a lower score to reduce computation and communication volume.
4b6b9bf7-01bb-511f-a9e5-a0550b3b09cf|Stabilization Process|The authors propose a stabilization process to address the scalability challenges in graph partitioning. This solution involves changing the graph topology based on the most required vertices in each partition, rather than on their lower VP score.
